id,kraj,powiat,gmina,miasto,ulica,numer,kod_pocztowy,hash
108113,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Górska,105a,43-318,daf73b2ffba5d4ccfd0d624f2799a65c277999f1
109257,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Wczasowa,69,43-310,ccc1026a0ab2af3f311075b820260ae215b1441c
109359,Polska,raciborski,Krzanowice,Borucin,Grunwaldzka,3,47-470,cdcdd8fe0ac01af1d11f778a4769644efd267970
109550,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,"Armii Krajowej",37,44-330,d0caf3530a80453d347621b1a7fd6e064d7eb119
111156,Polska,myszkowski,Myszków,Myszków,Witosa,9,42-300,6987aa8c0591fd556d0dae0f15544fd3e69e211f
112863,Polska,myszkowski,Myszków,Myszków,Czarnieckiego,88,42-300,b4cf0a7da36e8a84460c334ed0c001c7f7deb848
114392,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,"os. 1000-lecia",36A,44-335,fc6a9eccfa2dcf96def3376778f00325be88cf45
114480,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Pszczyńska,175C,44-335,f69ce2c885fe9bdaae0cf39485c68e71bab311dd
116301,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,"Józefa Bema",26,44-268,913ac37f5ed90a30f65788fb21db5bb6e3ab2f48
116312,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Edukacyjna,4,44-268,464b60d5d8265fbaa25c6327c81c65f45a6213af
116397,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Świerklańska,17,44-268,0145c66c051e59ccf237ddb50d52cbaa5d771df6
117531,Polska,będziński,Siewierz,Siewierz,"Żwirki i Wigury",34,42-470,91b31bcb058aebd1e2e2fcab0f6d700363d2de67
117611,Polska,będziński,Siewierz,Leśniaki,,117,42-470,f7abdaa16f8d0aa6ddf445e731d68654046c6ca0
119711,Polska,będziński,Psary,Strzyżowice,"1 Maja",142,00-000,e760ce308c19c82e96a31192f5e5b0c7708558e6
120770,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Wiejska,1A,44-338,565e92bdd1b2cb0ecd24835c884a1c3d6aa3bfcd
121402,Polska,myszkowski,Myszków,Myszków,Kościuszki,245,42-300,04620d1f846cd7a980760bae2e08b1f856fda296
122463,Polska,myszkowski,Myszków,Myszków,Sikorskiego,22,42-300,ebdaaeba5c71b5d384cc7eb2a6232142403f62cf
122752,Polska,myszkowski,Myszków,Myszków,Leśna,46B,42-300,b58e5b3b2e10557dd725681c0141cb4d2d715d90
123188,Polska,myszkowski,Myszków,Myszków,Labry,1,42-300,95a96de6ee8ac6b4a13157545ed067ece2721bba
124144,Polska,myszkowski,Myszków,Myszków,Prusa,6,42-300,6a33beb7782aec6fee0ab2f53a2fb1ad24de4ae0
125818,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry","Stanisława Staszica",11,00-000,88b1ba17c4cfb6b6bb13f49283b282866864fbec
126134,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry","Stanisława Staszica",31,00-000,bca27712dfa2507299a10e1f0882f2ac2a49f0f3
126394,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Fiołków,41,00-000,941ef065d722d1fa11572d14e2c8a33150a18825
127309,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Przedwiośnie,23,00-000,543bb7b43fc7ff1b3d9cfb3647c0316dd3fc9850
128195,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Górnośląska,34,42-600,d87f595f017c976f4937a2d5f2856089d0de6977
128597,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Ułańska,6D,00-000,59098bfab921282062c0edfc3a76e7c43987e201
129427,Polska,raciborski,Racibórz,Racibórz,Dolna,8,47-400,b203cda5ab41f9ba65277e5b5f5ef187f08f559c
129437,Polska,raciborski,Racibórz,Racibórz,"Emanuela Smołki",17,47-400,aac84b028b045b080a92bd21e3e8f263942b6e41
130070,Polska,wodzisławski,Rydułtowy,RYDUŁTOWY,ŻELAZNA,12,44-280,910567867aefca07b720b963ba98d100a076ae7f
130325,Polska,wodzisławski,Rydułtowy,RYDUŁTOWY,RADOSZOWSKA,165A,44-280,a37bd0ea40a0cb29e276fdc585edb4765d7bdd18
131188,Polska,tarnogórski,"Tarnowskie Góry","Tarnowskie Góry",Ułańska,18C,00-000,12b7fe6b2a3f4b5d0c57a1ed5b58d2978824872a
132432,Polska,cieszyński,Chybie,Chybie,Boczna,3,43-520,33e950d526fb97020d9607e4c1b59c4a2cbdad07
133059,Polska,cieszyński,Chybie,Mnich,"Wojska Polskiego",15,43-520,c68690497bbd5ba4423d4ebc1305db3148a77435
133186,Polska,wodzisławski,Rydułtowy,RYDUŁTOWY,WARNEŃCZYKA,4,44-280,47805b75cadb98dc2a87295d9c82f4f22bda940b
133377,Polska,wodzisławski,Rydułtowy,RYDUŁTOWY,JACKA,6,44-280,aeaf79c7dbdd0c85bde721972858ee0d91458bcf
134147,Polska,myszkowski,Żarki,Żarki,"marsz. Józefa Piłsudskiego",11,42-310,cf2b69acb3289cda095c073f001a3a3b1aa51396
134236,Polska,myszkowski,Żarki,Ostrów,Sąsiedzka,34,42-311,03cd3760488e082d3fd808f4c347aa891883c395
134374,Polska,myszkowski,Żarki,Żarki,"Janusza Kusocińskiego",1,42-310,3aa7ab72d91e0c96dc9abae9e4495c6e2557990a
135309,Polska,raciborski,"Pietrowice Wielkie","Pietrowice Wielkie",Świętokrzyska,37,47-480,da37a5f9ea4c061f871cf84b1ee41f164174674b
136062,Polska,Chorzów,Chorzów,Chorzów,Lipińska,24,41-500,716cff826b0ddc6e3bcfdba4052ec7c7c51b95ee
136695,Polska,pszczyński,Pszczyna,Pszczyna,Srebrna,27,43-200,8a4272539145d896b27fc9e104f9c7af56bc555a
137047,Polska,pszczyński,Pszczyna,"Wisła Wielka",Cieszyńska,40,43-243,187cdaafef59dcbd0c51d9bbc3fa09d49e9e4f0e
137125,Polska,pszczyński,Pszczyna,Rudołtowice,Wolności,91,43-229,ba90ccb5ac65a86f9a7a016d51ccf22ce5feb6ee
137753,Polska,będziński,Bobrowniki,Rogoźnik,"1 Maja",7,42-582,ae48267f3e08a8766aa8bdfabf900609e3c9f941
138753,Polska,raciborski,Racibórz,Racibórz,"Franciszka Goduli",16,47-400,f72a3a9b437d4a84a5054863de713eae0d7f68b3
139141,Polska,raciborski,Racibórz,Racibórz,Agnieszki,27,47-400,1618f4e67cce35e9d32df14bb4ed2fc4ba3ffc53
140007,Polska,będziński,Bobrowniki,Siemonia,Kościuszki,125,42-595,97e164b7807cdc2c3436bee339e2cb58723c3148
141070,Polska,lubliniecki,Boronów,Boronów,"3 Maja",21a,00-000,826c8d4ccdb6fef8eddb2170e05f5252d7f7ebd4
141180,Polska,raciborski,Racibórz,Racibórz,Długa,14,47-400,c7a371685ee4785148f72bcdf9ecc938d3572f99
141340,Polska,lubliniecki,Boronów,Boronów,"Powstańców Śląskich",16,42-283,0ff0daab85e82b8107340195bc1a248975232720
142315,Polska,będziński,Bobrowniki,Rogoźnik,Brzozowa,9,42-582,b29a1b92a645f049c09c05dee2b002fa6626ebc8
142352,Polska,lubliniecki,Boronów,Boronów,Leśna,24,42-283,ac0d182b9c7238df5de25ce55537dfdc681a4ec9
142804,Polska,będziński,Bobrowniki,Siemonia,Kościuszki,18a,42-595,f1cf2a6989287eef2e5d16e3dff0f7af138eb7b3
143231,Polska,tarnogórski,Radzionków,Radzionków,"I Powstania",39,41-922,b2762f41e60728c26838775be59aded25aafc726
143287,Polska,będziński,Bobrowniki,Rogoźnik,Kościuszki,70,42-582,6d2fd803ae3b8c9031ac8b3ee5e4639c019e2bbd
143529,Polska,tarnogórski,Radzionków,Radzionków,"ks. dr. Józefa Knosały",15,41-922,96737aa41f2acae04681efc83925d6611e6b2c80
145162,Polska,tarnogórski,Radzionków,Radzionków,"Jana Kużaja",19,41-922,0cf22348ad73ca2c5cdcc1fb28b01923985e5532
146714,Polska,wodzisławski,Gorzyce,"Turza Śląska",Tysiąclecia,27a,00-000,a3a1aac15c4dbee0fade0c226111daacd80807d2
147371,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Bukowa,13,43-303,6070e918ff5351947b3684e4c2347139e86bfcbc
147814,Polska,wodzisławski,Gorzyce,Uchylsko,Wiejska,35,00-000,51c6b671b8fcd0bb4bbe071a1bc34d4bb8cba0c6
148050,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Spółdzielców,13,43-303,9802a132bae5828fee14e6535de6c3afbc6abafb
148425,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Żeńców,25,43-346,a5787f912082f612b328321631d37651bbda4f04
148757,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Komorowicka,314,43-346,0dcd0d8da865441bdaa9dfda3735f8fc2eb02f53
149773,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"gen. Tadeusza Kutrzeby",5,43-316,de324de04d4c62ecc446f5b0b1ee8f380f73ff68
149870,Polska,żywiecki,Żywiec,Żywiec,Wodna,33,34-300,3d28461a51a9759422309e06b04a6f5942f94dc3
150719,Polska,zawierciański,Ogrodzieniec,Fugasówka,Bzowska,31A,42-440,270d9e0b760b3298538ddbaf4ecfb15278d28537
152349,Polska,Chorzów,Chorzów,Chorzów,"ks. bpa Arkadiusza Lisieckiego",5,41-506,617dfa2e18f5c8126f804e0b954926fd303c11d1
152658,Polska,Chorzów,Chorzów,Chorzów,"Marii Rodziewiczówny",4,41-503,53f1b2bbc390de320a0c72004bba68b7e5f74dfa
152846,Polska,Chorzów,Chorzów,Chorzów,Brzozowa,12,41-506,1300016ed95b25f6835cf124108c749c19ecf0aa
153961,Polska,żywiecki,Żywiec,Żywiec,Podlesie,52,34-300,a2504537a1986ebeea523990fea39ddc80d979d7
154020,Polska,Chorzów,Chorzów,Chorzów,Podmiejska,61,41-506,2b17c75e077a3c811364fb87e77fc5d03f1c0ef4
157062,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,"Powstańców Śląskich",245,44-268,e5e8e163dfe6153c7c72a9c53e2fd55d4016a4c7
157801,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Opolska,1P,44-335,b8500b6704445f64949b0e3b04849a96de31554f
157923,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Pszczyńska,221,44-336,22968417c8f16fc340ea51e5979eff1fc439da9b
158050,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Rolnicza,172,44-336,2d788d8b2e1d61adad34275343fa1aa581ee2293
158331,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Spółdzielcza,33,44-336,4610e7a7e28463acba19278845c520b259f71d94
160011,Polska,gliwicki,Knurów,Knurów,"Zofii Kossak-Szczuckiej",13,44-190,f85a9ab5372237ee77d4dee18464852ee0d0edd5
160148,Polska,bieruńsko-lędziński,Lędziny,Lędziny,Panoramy,7,43-140,ab271c19aae442222abff3ead126707bc7f74ab5
160865,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Śląska,93,44-335,06924af535e63564ea4df52225aaa0978c5e168d
160967,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Plebiscytowa,77,44-268,11483d4616e10dcfe123c043ba78a9c2ecb0d20b
161766,Polska,gliwicki,Knurów,Knurów,Wilsona,64,44-190,dd2e3c788152112f13efce7a35f6e2624db2976b
162173,Polska,bieruńsko-lędziński,Lędziny,Lędziny,Pokoju,12,43-140,4b87910ee3f6f1958304edc5e2051e9e06343154
162228,Polska,bieruńsko-lędziński,Lędziny,Lędziny,"Czesława Miłosza",37,43-140,7a95b9f57361f66d813b1ddd44c9355cb6cd9e63
162613,Polska,bieruńsko-lędziński,Lędziny,Lędziny,Palmowa,3,43-143,a5d3d950e42631c31387b8110571696640208562
162800,Polska,bieruńsko-lędziński,Lędziny,Lędziny,Goławiecka,44,43-144,ce836bffd4ef4109856b0d246cdd6a6c2a2af35b
163785,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,"Mikołaja Kopernika",13,44-335,b80cc3c7d9195d08dfeb3687c57cc2dcd2f0a320
164691,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Pieczarkowa,15c,43-382,a7491ed703be725796ade257bcce1e0890476808
166022,Polska,cieszyński,Wisła,Wisła,Sarnia,26,43-460,3f110e2c3e94e20a7995e94d765937e6fcb4fef1
166163,Polska,cieszyński,Wisła,Wisła,"os. Jurzyków",7,43-460,784ccb4c176475dd05237be86c7984855eccf9d8
167479,Polska,cieszyński,Wisła,Wisła,Rastoki,5,43-460,6dce16d43b140159eed7090ff196e4296a129f54
167839,Polska,cieszyński,Wisła,Wisła,Ustrońska,14,43-460,7796c493ab1a4dbbce11f06c7abe564e5ccc858e
168610,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Majowa,27A,44-337,a9555549ee6e45e4954a247ebdfd40f56c320681
168852,Polska,Chorzów,Chorzów,Chorzów,Kluczborska,8,41-503,283496f7910e8a90856285c3606048f5b9a72443
169884,Polska,Chorzów,Chorzów,Chorzów,Długa,11,41-506,d0bc428963fa17fbdfff3f73991d861893c58cf0
170252,Polska,bieruńsko-lędziński,Lędziny,Lędziny,Goławiecka,126,43-144,f7b573701a5b317d56abb2699722d6ab28873a30
170315,Polska,bieruńsko-lędziński,Lędziny,Lędziny,Czeremchy,19,43-144,88a54665a0c6a07c9b7398508ea0f8e9c88cc0a7
172246,Polska,raciborski,Racibórz,Racibórz,Wygonowa,1,47-400,ca2d6e1892d7ba5879b7006f74519d27a2f1bb7c
172580,Polska,Chorzów,Chorzów,Chorzów,Floriańska,26,41-500,267d3cd9b63c16ab759be685560787585eae907b
172642,Polska,raciborski,Racibórz,Racibórz,"Franciszka Siwonia",28,47-400,ca44e0ebf5e27117566d5f3f29faba7015937b76
172768,Polska,raciborski,Racibórz,Racibórz,Cegielniana,16,47-400,2a4c805de11d0c0aa6b7a75ff63dc224366768d9
174977,Polska,pszczyński,Pszczyna,Piasek,Studzienicka,47B,43-211,7f1e259b439aecdc61a46fffec213ebac3eb9745
175232,Polska,pszczyński,Pszczyna,Piasek,Leśna,61f,43-211,7a4d3e46b01d33d6c045f5fadd79d820ab223878
176025,Polska,pszczyński,Pszczyna,Jankowice,"Złote Łany",36,43-215,59a10c0a2322f9bd1fe53de4f2199b10e05b7dfd
178234,Polska,zawierciański,Zawiercie,Zawiercie,Poległych,39,42-431,ac4c2e0548091f294b290b3c0e2370885c4d4df8
179230,Polska,zawierciański,Zawiercie,Zawiercie,"Henryka Sienkiewicza",30a,42-400,eccc90793f6032086eeafb0806711e04d9d2afb8
179416,Polska,zawierciański,Zawiercie,Zawiercie,Karlińska,57,42-400,1691c2953d96541d39cdf4d977a3a3ab79fe3519
179456,Polska,zawierciański,Zawiercie,Zawiercie,Kromołowska,7,42-400,82de37f2a5e1779ed9afa13ac47e9dcfe5f4ce7d
180094,Polska,zawierciański,Zawiercie,Zawiercie,"Królowej Jadwigi",24,42-400,0fb54620051015d42a311b273150a4af4f4f5276
180557,Polska,zawierciański,Zawiercie,Zawiercie,Okólna,77,42-400,4a7dfa40938317f36659fd7636fe171fc2e04533
181923,Polska,zawierciański,Zawiercie,Zawiercie,"Józefa Poniatowskiego",2a,42-400,ae1aef4e6522812887cf86b7bb5a34554d64123b
182644,Polska,zawierciański,Zawiercie,Zawiercie,"Jana III Sobieskiego",20,42-400,48be83a5e805330916c746e01e67e7b754d0be6f
182908,Polska,zawierciański,Zawiercie,Zawiercie,Gołębia,3,42-400,b930ac373cabc946ca999ad19946b0d82bc308e2
183841,Polska,zawierciański,Zawiercie,Zawiercie,Wapienna,24,42-400,05619a873c3c1c7da5d79faeddd5780b9e2ced8b
185028,Polska,zawierciański,Zawiercie,Zawiercie,"Jerzego Gardy",32,42-400,e512702f152b9b4cbf5146c41d56f7b585d53c0d
185330,Polska,zawierciański,Zawiercie,Zawiercie,Pogodna,3a,42-400,9c6302cd49fe14401f2a043183fe54db2be0fb9a
186389,Polska,pszczyński,Pszczyna,Jankowice,Biała,7,43-215,bffa6040891174e914cfd51901d6a6c6d21a04e4
186704,Polska,pszczyński,Pszczyna,Pszczyna,Bramkowa,1,43-200,c8e01513d9fae135b7ed3d05c0aeae6afa407f3b
187908,Polska,pszczyński,Pszczyna,Pszczyna,"Dr. Mielęckiego",22,43-200,50a152b7860fdde021fe50e6892a6e8218998612
188700,Polska,pszczyński,Suszec,Suszec,Królówka,22,43-267,cef602ddbd3a0f271a14df1ad7d14e62020004eb
190494,Polska,pszczyński,Suszec,Suszec,Słoneczna,18A,43-267,cf87ec49fc22cf4b883d1a94cb54c3f919c94542
192299,Polska,zawierciański,Ogrodzieniec,Podzamcze,"Wojska Polskiego",99,42-440,69e29253097b9aa0c7a95a6885dc2d9a7eed62ea
192661,Polska,zawierciański,Żarnowiec,"Łany Średnie",,43,42-439,479d9b52561e30a1b80aae1f0825e21650efa397
192673,Polska,zawierciański,Żarnowiec,"Łany Wielkie",,75,42-439,bc7a303ada5121ebb3515b6706f191794a63e3f9
193401,Polska,zawierciański,Żarnowiec,Koryczany,,28,42-439,b6e744f3795f7fda5a1c96fb667ece142c05bf39
193934,Polska,rybnicki,Jejkowice,Jejkowice,Główna,101B,44-290,dd3a37d42725b11c779df74f81373df8079b03cf
194066,Polska,rybnicki,Jejkowice,Jejkowice,Przemysłowa,13a,44-290,b8a66f52a8fcc8af4ee690afae819093efed5a65
194106,Polska,rybnicki,Jejkowice,Jejkowice,Niewiadomska,10,44-290,861b1e2133cd7dfc27267b872bed4641eac79eaf
197245,Polska,raciborski,Nędza,Nędza,Akacjowa,10,47-440,130d70b7253a9c916b223af3c2d880dee81c4c3c
197781,Polska,cieszyński,Skoczów,Kiczyce,Pierściecka,3,43-430,f433f9299dd47def53a91e0859761ea23dfc087a
198663,Polska,żywiecki,Rajcza,"Rycerka Dolna",,12K,34-370,bc24d827b2f6a0fceabc161bc67df05f7e4670ea
199205,Polska,żywiecki,Rajcza,Rajcza,Ujsolska,38C,34-370,c8f9e4594622177467f4c96923c6a0a4e44dcf18
199439,Polska,żywiecki,Żywiec,Żywiec,Topolowa,17,34-300,ff736a42b242e508db1a7aac0a69142f8c1e0b90
202566,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza","Związku Orła Białego",142,41-300,bb7fae2f64e0585507d08e3d294223ecf6b04576
202835,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Storczyków,34,41-300,7dd228d8b0d0ac5555bb4b36ce698d2da6f72361
203320,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Czajkowa,19,41-300,fcd8a84fa6e63e2cb94beb833904528fec4e1fdf
205601,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Kwiatowa,22a,41-300,4f3beaa4ee2973d8bdcd30aae24ca12691e3cbf9
205944,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Łazowska,4,41-300,4bebb54f4e5dbf7e58dfd94208d18a38fa3439fb
206529,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Modrzewiowa,2,41-300,b3cf000db33917746bcc48f153be8869b2d002a4
207080,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Roztoki,35,41-300,a8ccdb2c28d914737feb952479258437018f3334
207991,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Przelotowa,94,41-300,48abbad2261c34798a3afffafb6f1bb839f4bbc7
208832,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Łaskowa,110a,41-300,d4472da026ac841a1d1740281f1581d178630e9a
209221,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Przelotowa,167,41-300,2e383d0b3e907be35bcafa34e86993a25481fa26
209425,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Przelotowa,201b,41-300,c55842cf3519dd9e56de0bf2d2a161c37372130b
209440,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Rzeczna,11,41-300,57a281ec2d0b5f43b1a2dc9d533ee3298c91cbd6
210539,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Laski,6D,41-300,524f7ce86c921bcb81ef3d654a609ecf1cf05f19
213302,Polska,"Dąbrowa Górnicza","Dąbrowa Górnicza","Dąbrowa Górnicza",Kazdębie,6a,41-300,185afa505eef0c0bc1c13ffb97fd63b22a3bc5fa
213623,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Niepodległości,81,44-336,92290db0b5ddd389556799fb5b2b6206458fcd32
214773,Polska,Rybnik,Rybnik,Rybnik,Zebrzydowicka,126A,44-217,df38e18512eb6a842c25250bf9c5925ee83d7866
215056,Polska,Rybnik,Rybnik,Rybnik,"Stanisława Drzymały",42,44-200,8b9ee3da6cafc53915fcd872b6bd4e89e44ce7d6
215173,Polska,Rybnik,Rybnik,Rybnik,Boguszowicka,87,44-203,e0be822a2a8845802f270a12fcc9774794e92264
216159,Polska,Rybnik,Rybnik,Rybnik,"Władysława Orkana",22,44-270,42b183fe10c8fbc53189566c170f4d621ec14a43
216597,Polska,Rybnik,Rybnik,Rybnik,Jałowcowa,11,44-200,317f233a3d9eeb4d834b1071245fa6de24fda162
216965,Polska,Rybnik,Rybnik,Rybnik,Sztolniowa,34,44-200,0921692ac8ece547b3380bde9bfe23a8d6e5d285
217133,Polska,Rybnik,Rybnik,Rybnik,"Stanisława Leszczyńskiego",26,44-200,1d0407bd745b173fc87b5337e5cb2600ac39458d
217636,Polska,Rybnik,Rybnik,Rybnik,Zgodna,8,44-200,de51ae039829aafa6c5f2335fcad7152609e3905
217729,Polska,Rybnik,Rybnik,Rybnik,Walecznych,5B,44-200,d3273c81b427bfa1987a9d602cb52f9fa5e5295e
218300,Polska,Rybnik,Rybnik,Rybnik,Niepodległości,65A,44-274,bb9cfa938c1f25a91c67826b27e32df944840cc1
218449,Polska,Rybnik,Rybnik,Rybnik,Fabryczna,48,44-251,97d06f5e9bb474c147684b18adf10670a1e6d472
220120,Polska,Rybnik,Rybnik,Rybnik,"Na Górze",19,44-200,b0cd1e694c93bf8b06b3b06d94fa2cb99c6d4043
224134,Polska,Rybnik,Rybnik,Rybnik,"ks. Pawła Pośpiecha",1,44-253,c657b1ecfd9eda8539ea2b991fadbd49662e24ba
224252,Polska,Rybnik,Rybnik,Rybnik,Boguszowicka,58D,44-200,33dc8da64f032ed35af8aa54760f17ef191ddcae
224941,Polska,Rybnik,Rybnik,Rybnik,"Osiedle Krakusa",54,44-200,e63eb0ce4b33ea2d6b303d6d13d80904c0df44d4
225235,Polska,Rybnik,Rybnik,Rybnik,"Oskara Kolberga",19G,44-200,d9aa54090651082849d73735c5fe7eaa603c709c
226060,Polska,Rybnik,Rybnik,Rybnik,"Cypriana Kamila Norwida",65,44-217,004dd50593b910add032083ae585c8d8293e3ab9
226162,Polska,Rybnik,Rybnik,Rybnik,"Bolesława Krupińskiego",21,44-200,a338dbda9fb5dc646a1b0281fc99025583299f52
226272,Polska,Rybnik,Rybnik,Rybnik,"Obwiednia Południowa",3,44-200,3e269e580ec5af6080e6af4b6fd1c9c223859fe5
227128,Polska,Rybnik,Rybnik,Rybnik,Żorska,214,44-203,40ba9fd19b501b3fe9669c3cea5c7017d7423689
228014,Polska,Rybnik,Rybnik,Rybnik,"Ludwika Solskiego",5A,44-200,9716f56b6a2e8b773075a4104bfd2a49ddda18ee
228225,Polska,Rybnik,Rybnik,Rybnik,Modrzewiowa,41,44-270,196c81267ba239fd5c0a55e0c435a3caa5655e80
228385,Polska,Rybnik,Rybnik,Rybnik,Wawelska,21,44-200,b8b41e8ad0273bc9304aa024fa6f6ebfce05acce
229035,Polska,Rybnik,Rybnik,Rybnik,"Feliksa Nowowiejskiego",21,44-274,f1fccd69875361256298ad136304031970559c24
229090,Polska,Rybnik,Rybnik,Rybnik,Nadbrzeżna,89,44-200,65680698f7efb2ad74e3c45672f439a0360d01cb
229291,Polska,Rybnik,Rybnik,Rybnik,"Władysława Stanisława Reymonta",56C,44-200,5f1b307e87d10265d676610367cf94050ae51192
229842,Polska,Rybnik,Rybnik,Rybnik,Partyzantów,45B,44-200,4d746ea701aba291ceeeb61512ddff38a04a2b54
229851,Polska,Rybnik,Rybnik,Rybnik,Graniczna,71,44-217,9a226ba5fcfcc2c85ff89eb7a2130b112e4a8459
230231,Polska,Rybnik,Rybnik,Rybnik,Gotartowicka,64D,44-200,3a8eaa1bc0bda44543b644fbc08adf81885d9a23
230928,Polska,Rybnik,Rybnik,Rybnik,"Stanisława Małachowskiego",40,44-200,1f5a9b5f1bab429ccb00d5040863e07927133bf6
231647,Polska,Rybnik,Rybnik,Rybnik,"Józefa Stawiarza",18G,44-200,969a2046dc1a42baac6c7ff8f4fe79263f4779f3
232040,Polska,Rybnik,Rybnik,Rybnik,"Władysława Stanisława Reymonta",65b,44-200,ec6f6a16e8b16e5fd1010580e1807f229a72ab2c
232477,Polska,Rybnik,Rybnik,Rybnik,Gotartowicka,102,44-200,900e36c2390c76673adaadda90121a96a2f52fa3
234819,Polska,częstochowski,Kruszyna,Kruszyna,Strażacka,6,42-282,4c837eb0aad2d437016ffe04d1d97f524ab43baf
235146,Polska,gliwicki,Gierałtowice,Gierałtowice,Miarki,115B,44-186,55396463ebdc06731d6aa3d16b8261d5ccbc060d
235174,Polska,gliwicki,Gierałtowice,Gierałtowice,Zgrzebnioka,8,44-186,7a8f0d186edde6ab6ff25e459a088f67f5a94b6d
236180,Polska,gliwicki,Gierałtowice,Przyszowice,"Powstańców Śląskich",5,44-178,7e5bfce832b2e5c9e3216d46667fee93652c4b1c
236899,Polska,żywiecki,Łękawica,"Kocierz Moszczanicki",Spacerowa,8,34-321,558f59a62075c5e3faa16fbab93d528417054b18
237133,Polska,częstochowski,Janów,Siedlec,Źródlana,30,42-253,419fe8158d4b5fff83e90bf4e2035ee62c17b668
237939,Polska,gliwicki,Gierałtowice,Chudów,Osiedle,18,44-177,e235504cae3b2cf2fe2f0dcd4288a2317f352453
238491,Polska,gliwicki,Gierałtowice,Przyszowice,"Księdza Pogrzeby",27C,44-178,733b49c58d135feb79f9c16613cd2eda1d1e74bb
238607,Polska,żywiecki,Łękawica,"Kocierz Moszczanicki",Orzechowa,6,34-321,70c0b0acfa4241bee3041075856e3c5de8994311
239584,Polska,gliwicki,Gierałtowice,Paniówki,Zwycięstwa,34,44-177,896051bf8aa065b8f2aba1d88a6de0d8f2ef2d10
240672,Polska,gliwicki,Gierałtowice,Przyszowice,"Księdza Pogrzeby",17,44-178,0fed0a37657369a7c8f583552b58a3d30360d615
241023,Polska,zawierciański,Irządze,Witów,,90,42-446,0e42fadc6277166f389e2dbcc1a4fe47b3dbbbd0
