id,kraj,powiat,gmina,miasto,ulica,numer,kod_pocztowy,hash
213495,Polska,cieszyński,Ustroń,Ustroń,Fabryczna,46A,43450,9ea6d968eaa897fc39fa5dc6ebabc6e0ac803bc9
213506,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,"gen. Władysława Andersa",21,44330,ac05c44229b008d51bea314994d32edaf65e7e08
213575,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Niepodległości,293D,44336,9b5e4cdf604e65aca9a6b129a7a6b02c12f5fb18
213610,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Niepodległości,100,44336,f825d11b9d1e87d441e1482af4908db064cff862
213620,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Niepodległości,69,44336,be79fe22ea2cfc3ee7221827a0a07ca8ba056a57
213650,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,"Józefa Rymera",20,44335,f8daf34cc298f24bae42b3c0bfc61887300a8ab9
213673,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Niepodległości,234,44336,2b1dbadc0e8d7923cfde82b2a3cbbe905671f06d
213697,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Niepodległości,191,44336,5d4b17ee1bfaa865869ac5045a076a89270f1b86
213744,Polska,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Jastrzębie-Zdrój,Niepodległości,1,44336,d9dbe13e2866a6e6d792e61a112773cc697660cc
213788,Polska,"Piekary Śląskie","Piekary Śląskie","Piekary Śląskie",Podmiejska,43,41940,48233f651332f7e9f94aa36934301dd048e47166
213856,Polska,Rybnik,Rybnik,Rybnik,Wiślana,18,44207,e3b9efd3902741f2d943e512b83eb18424073a28
214012,Polska,Rybnik,Rybnik,Rybnik,"Jana Pawła Woronicza",11A,44200,528a5593d9bb65013f39054b18774c5cf8fd4c1a
214026,Polska,Rybnik,Rybnik,Rybnik,"Aleksandra Gierymskiego",44,44200,b52787c2d749d607d626db5ba057e869d744c48f
214075,Polska,Rybnik,Rybnik,Rybnik,Wodzisławska,361D,44200,07d52b431a318fa33594f3340a02f9edf1e9b031
214269,Polska,Rybnik,Rybnik,Rybnik,"gen. Leopolda Okulickiego",143C,44274,9a39e91df56e9bfd1553615ec47be2ad87142ccd
214288,Polska,Rybnik,Rybnik,Rybnik,Zebrzydowicka,81A,44210,725ad8403b9450902fd3e9365e07b353906e0e4e
214380,Polska,Rybnik,Rybnik,Rybnik,"gen. Zygmunta Janke-Waltera",2b,44200,0caa1e3da202db630a77b2bdb5082a5f71fc01c9
214476,Polska,Rybnik,Rybnik,Rybnik,Pelargonii,8,44200,1c0dfbc234b54460f9a46f7fa0ddc666870de774
214623,Polska,Rybnik,Rybnik,Rybnik,Zebrzydowicka,164,44217,910bcf65380895990b2f3495c87040c5d737c262
214664,Polska,Rybnik,Rybnik,Rybnik,"Jana Skrzetuskiego",15,44200,ffcbd84fdbc5a2fd23201f538aae472fbf38a484
214694,Polska,Rybnik,Rybnik,Rybnik,Lektorska,30,44200,b3534d8c61c5c0907e1b8207b307806012427aea
214731,Polska,Rybnik,Rybnik,Rybnik,Partyzantów,19A,44200,d8e91f40239a1c47ea146af5e7570f3e892d73a4
214898,Polska,Rybnik,Rybnik,Rybnik,Rudzka,71,44292,fc51a4777189b043e8fad2cc9d7b6f91929fd19a
215771,Polska,Rybnik,Rybnik,Rybnik,"Władysława Hibnera",68,44200,41565298f9a68b386c66997193bfe6df04e277cb
216097,Polska,Rybnik,Rybnik,Rybnik,"Elizy Orzeszkowej",15,44200,7eefb4973f3560cd3b84c850397cd8a26974f533
216245,Polska,Rybnik,Rybnik,Rybnik,Boguszowicka,15F,44200,7f5f1ff5beceaa150858886f2449994e19ceb127
216271,Polska,Rybnik,Rybnik,Rybnik,Partyzantów,26C,44200,a61ea62c9d71429dbdfe5e287b86904355900e42
216456,Polska,Rybnik,Rybnik,Rybnik,Szybowcowa,21,44251,a9af84e28625c7b91f4c01c9f0e0e6a0f402237e
216498,Polska,Rybnik,Rybnik,Rybnik,"Trzech Krzyży",52,44200,31feeedafcace68c0036ea8df46d37cd1b2429f9
216587,Polska,Rybnik,Rybnik,Rybnik,Torfowa,12,44200,483b60478ed088e7bdfe291aa04b63bd357f7744
216868,Polska,Rybnik,Rybnik,Rybnik,"ks. Jana Pojdy",63AB,44213,40c3f704ed73a6c843e1e3cef14af5e2aec71b5a
216986,Polska,Rybnik,Rybnik,Rybnik,"Józefa Piłsudskiego",4,44200,b9db893c8c7b855d50519149bca439aae78e27f8
216987,Polska,Rybnik,Rybnik,Rybnik,"Wincentego Witosa",12E,44200,f21da00838a5d9bbdefb21237292becb869cded3
216996,Polska,Rybnik,Rybnik,Rybnik,Majątkowa,44,44200,094c1bf41a9069100a1e347c8da5e1fcf341f3fc
217042,Polska,Rybnik,Rybnik,Rybnik,Wolna,171,44203,4f0ff27db7e7b884c54fbf70a9391f0ba0268835
217097,Polska,Rybnik,Rybnik,Rybnik,"ks. Konrada Szwedy",38,44207,81f9ccb94addf6baabe02538ef4a91f1ce602e16
217195,Polska,Rybnik,Rybnik,Rybnik,"Jana Zamojskiego",27E,44200,b978840131e1ca0e6fbb8d9c39222b25664cd348
217742,Polska,Rybnik,Rybnik,Rybnik,"Wincentego Kadłubka",37,44270,7b279a9a571c4078d28b0d4fd0d16211f304dc0a
217868,Polska,Rybnik,Rybnik,Rybnik,Orla,17,44203,ec651d8f147cb9ff779319ae09fbe26ffc977e41
217904,Polska,Rybnik,Rybnik,Rybnik,"Obrońców Pokoju",15b,44200,521b47e02db4b1e49aba86e83a377a1d5f676e73
217929,Polska,Rybnik,Rybnik,Rybnik,"Św. Huberta",18,44207,49dc9f8e9c42100562b127b44384e825ac5f5442
218109,Polska,Rybnik,Rybnik,Rybnik,Morwowa,15,44200,6426afcbd3ea2a8eac26e29ff4c23c365a642f23
218266,Polska,Rybnik,Rybnik,Rybnik,Boguszowicka,35B,44203,0d4dc8112d281263adefb7bcbd17fb22279820fb
218361,Polska,Rybnik,Rybnik,Rybnik,"Cypriana Kamila Norwida",57A,44217,ab6604b36d06b3bc1e2c326a86b640a9b473d302
218502,Polska,Rybnik,Rybnik,Rybnik,Przewozowa,9A,44200,aa686cebe752bd0d369affa7d3b660f7125d3166
218530,Polska,Rybnik,Rybnik,Rybnik,Ogrodowa,30B,44206,47ad0118972fd282a48d78199c30a711e661ae02
218597,Polska,Rybnik,Rybnik,Rybnik,"Cypriana Kamila Norwida",72,44217,d3df69196d4ec3d6db9a69645c47acd7a331b124
218607,Polska,Rybnik,Rybnik,Rybnik,"Żwirki i Wigury",8,44200,ea1df1f2d8b10c1c4c2713bfb25eca1192a6c68f
218632,Polska,Rybnik,Rybnik,Rybnik,Hutnicza,1,44200,f7554214b9dd479eff5c16893231347a6f671765
218881,Polska,Rybnik,Rybnik,Rybnik,Strąkowska,30,44207,25563eaff6305d6843bb92aa65575737ed83282d
218920,Polska,Rybnik,Rybnik,Rybnik,"Wincentego Witosa",31A,44200,f6099ce814ce04546ddeccd870af7f5c9ac5d9b6
219048,Polska,Rybnik,Rybnik,Rybnik,Kuźnicka,12,44200,8d55a90fb64c9cb2f8b4ae4ce5024624d5e0b417
219157,Polska,Rybnik,Rybnik,Rybnik,Garbocze,6,44200,bcea7de9d62ccde697c07bd15e57c0dd81deb9bf
219182,Polska,Rybnik,Rybnik,Rybnik,Rajska,4D,44251,145500c98c03c982d93b430bfea3b96716721b4a
219230,Polska,Rybnik,Rybnik,Rybnik,Żużlowa,53A,44200,6eacb8a84a8060b2184e0d256444a449e939be07
219264,Polska,Rybnik,Rybnik,Rybnik,Wodna,38,44200,dba4f54a2e96c061f138f895506ec8888e1d4c53
219673,Polska,Rybnik,Rybnik,Rybnik,"Józefa Poniatowskiego",7,44200,9854f1dc79d799cd4b0f136b01f4b331d364d975
219792,Polska,Rybnik,Rybnik,Rybnik,Myśliwska,51,44203,ed874ab6556fd319a66d22ba22a62572eda63879
219950,Polska,Rybnik,Rybnik,Rybnik,"Jana Kasprowicza",21,44200,8c0cca7abfe76ba5d7fe2c4f010049408823e87d
220081,Polska,Rybnik,Rybnik,Rybnik,"Stefana Żeromskiego",103,44200,1e5d3887d5091a06594174488a213d2915613139
220115,Polska,Rybnik,Rybnik,Rybnik,Milenijna,44,44207,30f4e7087ba478a2e64e56029f219c7624010180
220159,Polska,Rybnik,Rybnik,Rybnik,Ogrodowa,11,44206,90b9c295dad6e4bacb9a05bb6a602bf980ab8254
220250,Polska,Rybnik,Rybnik,Rybnik,Robotnicza,87,44200,3fe9450fc69313de73ce0f2a2e492a4a8aa0bd05
220530,Polska,Rybnik,Rybnik,Rybnik,Szczygłów,46,44200,baeb33520f007fe81fa6babfe6efbc6fab4ebc31
220545,Polska,Rybnik,Rybnik,Rybnik,"Pod Lasem",32,44217,71506d1e7286fb21aea0a946eb8ba07ed4006cdd
220618,Polska,Rybnik,Rybnik,Rybnik,"Por. Kazimierza Ogrodowskiego",20,44203,c6f245c0e144928e78c25e4c40ec00e4bef48fd8
220668,Polska,Rybnik,Rybnik,Rybnik,"Stefana Żeromskiego",4B,44200,62c47725033207811c45235416fb7b499ab68c61
220787,Polska,Rybnik,Rybnik,Rybnik,Rubinowa,7,44200,73ef454114a9dfa190c4bac81c3cf3d5eb18381a
220929,Polska,Rybnik,Rybnik,Rybnik,Komunalna,32D,44251,6d2c41f56945b7a8997156cf7a3030aee0116ee6
221090,Polska,Rybnik,Rybnik,Rybnik,"Brzeziny Miejskie",29C,44203,f207bca6fad1c705d92c8cf9b7ea0d85411e53ab
221144,Polska,Rybnik,Rybnik,Rybnik,Boguszowicka,45,44200,2c8ef2aa5b5cb63b4af81824ce2822e670134e4a
221222,Polska,Rybnik,Rybnik,Rybnik,Książenicka,33,44207,67b167adf9669e3411fecc83d767a38ffa4d7213
221285,Polska,Rybnik,Rybnik,Rybnik,Sołtystwo,2,44200,d1658a861f297cd39f183388d755c505ba3f50da
221300,Polska,Rybnik,Rybnik,Rybnik,Szybowcowa,8,44200,1989f9b66f171e9d2a36b6cb798da33b903e2c51
221379,Polska,Rybnik,Rybnik,Rybnik,"Hugona Kołłątaja",2,44200,ae34f3190c0050b28e1c89fd7512c06bb7d5c8f0
221595,Polska,Rybnik,Rybnik,Rybnik,"Leopolda Staffa",5,44274,8e353e17040cb2073a8a4a4ddbc8c094cb03c773
221653,Polska,Rybnik,Rybnik,Rybnik,"Władysława Hibnera",44a,44200,9e25e4ba54ae19ffe38919465557c45f067d73af
221801,Polska,Rybnik,Rybnik,Rybnik,Wodzisławska,312,44200,678000cbedc5e29e4fa57b89b0b1cd4a7e6fc716
221810,Polska,Rybnik,Rybnik,Rybnik,Komunalna,13,44200,18ed114f44f86e65723ecdbb5f4c3035243ed353
221988,Polska,Rybnik,Rybnik,Rybnik,Raciborska,78,44200,77a543aef1b5b836b30642093fbd50fefb10778a
222197,Polska,Rybnik,Rybnik,Rybnik,"Stanisława Małachowskiego",102,44200,335159b4c39b59f0f8585d752ace9b7d840c9030
222204,Polska,Rybnik,Rybnik,Rybnik,Jodłowa,68B,44200,37e07fd22060f272ea3d646bfe2acc433960b899
222367,Polska,Rybnik,Rybnik,Rybnik,Nowomiejska,68,44200,1d31531ae329d3683359ca466ece3241cbf6b0d9
222483,Polska,Rybnik,Rybnik,Rybnik,Wodzisławska,122,44200,41a1d117f29116e57b2c0277c1432d5e5fe449c9
222520,Polska,Rybnik,Rybnik,Rybnik,Sikorek,18,44200,6ffe80840d4fddad39bfa0001f97537124969683
222821,Polska,Rybnik,Rybnik,Rybnik,Książenicka,59A,44200,28bc94cb2a2f5722e181863fe71eae1da693c398
222835,Polska,Rybnik,Rybnik,Rybnik,Zebrzydowicka,60,44217,1d414e0851281bc78987c5d23b2a4a6c293d96a2
222861,Polska,Rybnik,Rybnik,Rybnik,Książenicka,34A,44200,de8dae6efe7c22fac2f9ece057208939576048f8
222863,Polska,Rybnik,Rybnik,Rybnik,Dolna,43,44218,92dce5cb44c7c19c74406d9eb8d7b64a04d8ee8b
222946,Polska,Rybnik,Rybnik,Rybnik,Sygnały,8B,44200,ec00275376773a6c908a2e81c7fe608cb4f413f2
223068,Polska,Rybnik,Rybnik,Rybnik,Odległa,51A,44270,780637a6d36a62dda4d4414e0df7cf3a79f2fc03
223073,Polska,Rybnik,Rybnik,Rybnik,"1 Maja",97a,44200,e3d06d4209a2b6faa85afb3c13c46b8c1ba9603b
223079,Polska,Rybnik,Rybnik,Rybnik,Wolna,176,44251,caed8bc220a0dbf98f056a66dfc5fd343cb04a5c
223304,Polska,Rybnik,Rybnik,Rybnik,Mokra,50,44251,7a364794ee145219dd04bd4038c67797e0c3bc7a
223317,Polska,Rybnik,Rybnik,Rybnik,Grunwaldzka,6,44200,5a38fef51a7371e9e483ab56786bb738f5b929f3
223357,Polska,Rybnik,Rybnik,Rybnik,Polna,50,44200,36a74c2543e5f0c4639b78bc1d559fe4e57ae76e
223377,Polska,Rybnik,Rybnik,Rybnik,"Pawła Mojżesza",68,44200,57a0904657c2cf10c89a8f949faa7f1027a6851d
223554,Polska,Rybnik,Rybnik,Rybnik,Platanowa,58,44200,14502a0fb9b10c9b9424e2c4856dbb7ea1d9876c
223579,Polska,Rybnik,Rybnik,Rybnik,Piasta,15,44200,3e9fec4319bc2f300ab7cf261c111e3a5d84ceec
223715,Polska,Rybnik,Rybnik,Rybnik,"Św. Huberta",27,44207,0b01b386d684ad75b7faba7890dd59a27500820b
223873,Polska,Rybnik,Rybnik,Rybnik,"Komisji Edukacji Narodowej",33E,44207,6a0e8cbd9db2024c7d3b7eb8897befb6331af5c4
224061,Polska,Rybnik,Rybnik,Rybnik,Podmiejska,100,44200,bf4214a715c2d5f14c1b6b01cc15dce96d6bb568
224110,Polska,Rybnik,Rybnik,Rybnik,Energetyków,53,44200,bc90df5a17c837f5ceed2350034ed98e4084893a
224226,Polska,Rybnik,Rybnik,Rybnik,Żorska,195,44200,be1911a17a96a4653734ef8068dd66fa6693f801
224255,Polska,Rybnik,Rybnik,Rybnik,Stara,15A,44200,5d66a4eafcf8c629923642e562f320a72ddf62a2
224289,Polska,Rybnik,Rybnik,Rybnik,"Jana Wyglendy",41,44200,98e7e800cf16cfde781010e1b7f37f946065e68a
224298,Polska,Rybnik,Rybnik,Rybnik,"Za Wiaduktem",6A,44200,94e1d9ca802fb57b48f2c6b7b840244200e9c043
224468,Polska,Rybnik,Rybnik,Rybnik,Wiklinowa,8B,44207,fd1522a25c31846b38fb2bf462273757f93bd382
224512,Polska,Rybnik,Rybnik,Rybnik,Orzechowa,40B,44270,633451ad804126252beaa1da4d61ad44a9264495
224546,Polska,Rybnik,Rybnik,Rybnik,"Armii Ludowej",16,44251,31ef4867a119c10c433425787cf1f945fb0f23bd
224552,Polska,Rybnik,Rybnik,Rybnik,Ludowa,15,44207,2ef1bb2a70e5dd4b766ecbdf49301ebdc189405c
224603,Polska,Rybnik,Rybnik,Rybnik,Malinowa,51,44217,a8fe7c5b9a25f80a9534c94fb9f3dd0519be2c1f
224704,Polska,Rybnik,Rybnik,Rybnik,Skośna,41,44251,fcb2480a0e833899a3c18a1731da0ea2da82aa91
224848,Polska,Rybnik,Rybnik,Rybnik,"Pod Lasem",80,44210,4d21c8c476cc19b78354de6c825b37ef7bb18cbe
224851,Polska,Rybnik,Rybnik,Rybnik,"Kazimierza Wielkiego",67A,44273,317c8c3e59ec8b0ab2cc878b62dc1c715cc25af5
224962,Polska,Rybnik,Rybnik,Rybnik,"Władysława Jagiełły",34,44200,149dd736b5d75b15dee187730b114640914eec49
224991,Polska,Rybnik,Rybnik,Rybnik,Długa,89A,44200,3c1c7c17e10043f6a634539775d4273dbcc28eca
225072,Polska,Rybnik,Rybnik,Rybnik,Cedrowa,7,44251,69e807549325ae337d19d92576a93c8d6f534b69
225200,Polska,Rybnik,Rybnik,Rybnik,Platanowa,47,44217,11b07861705086c2109c47fa6f69fec791f36a4a
225397,Polska,Rybnik,Rybnik,Rybnik,Wrębowa,1b,44200,a27bde164f6b16b97cc69de5ab61b60f0806b74f
225488,Polska,Rybnik,Rybnik,Rybnik,"gen. Jarosława Dąbrowskiego",2,44200,dd87fa3b02b22fccbe18dcd4a61de80614daa728
225825,Polska,Rybnik,Rybnik,Rybnik,Frontowa,69C,44273,82ca6f8edd2b6698d16c2249b96e43130e957560
226005,Polska,Rybnik,Rybnik,Rybnik,Wypoczynkowa,14,44207,ebe9dbaebf925a0102a42c38fb40911df0ba3370
226089,Polska,Rybnik,Rybnik,Rybnik,"Pawła Mojżesza",10,44200,f22b1cb15702eb21804ee3a622223251bfd9a622
226090,Polska,Rybnik,Rybnik,Rybnik,"Stanisława Konarskiego",113C,44200,e831474bf798928a7900d38988e68dab739dfdb3
226105,Polska,Rybnik,Rybnik,Rybnik,Gotartowicka,51,44251,8ca640f119418e8cdb069fda5313ef775e6ad136
226436,Polska,Rybnik,Rybnik,Rybnik,Książenicka,63,44207,4cacd518979d425ffffebfb7a25620188d9fd0e5
226480,Polska,Rybnik,Rybnik,Rybnik,Lektorska,53,44200,92a7acc7182df5ba234b57e58061b2f161e640af
226529,Polska,Rybnik,Rybnik,Rybnik,Platanowa,68,44217,2c06bd244959f1925c82c8b7f01aa6b32e2c22ad
226695,Polska,Rybnik,Rybnik,Rybnik,Wolna,134A,44200,a52dfdca45b6e17d94307bacb5aa1c2ecdf4fbdb
226746,Polska,Rybnik,Rybnik,Rybnik,Mała,7,44200,17d10867d51a31f15b9c8c4707a4ee6dcbaf7fd3
226845,Polska,Rybnik,Rybnik,Rybnik,Rajska,12,44251,907af7dc494760bd811734af3239359d7d57fa5c
227076,Polska,Rybnik,Rybnik,Rybnik,Mikołowska,42,44200,8f72b5c7b32589f707409dab8e44b91c8a67966c
227120,Polska,Rybnik,Rybnik,Rybnik,"Cypriana Kamila Norwida",38B,44217,04d0daf3fa30781528a4a688081461d93bc20d75
227269,Polska,Rybnik,Rybnik,Rybnik,Grabowa,14,44200,d1b681d58a1f289f2a5944bb9d8ab5b41a51c521
227274,Polska,Rybnik,Rybnik,Rybnik,"Trzech Krzyży",84C,44274,86b0b333df074e7fdcc01c7ce9965554c2ae577a
227363,Polska,Rybnik,Rybnik,Rybnik,Bratnia,42,44200,ea1252ef1a6b42779513a7bc551f47628468ac54
227431,Polska,Rybnik,Rybnik,Rybnik,Rycerska,65,44200,40b47302936e68c13147697d002a4d7ecca19376
227442,Polska,Rybnik,Rybnik,Rybnik,Platanowa,64,44217,82a9234d75ccb8f0b9a6e20e950d49f854c31cdd
227463,Polska,Rybnik,Rybnik,Rybnik,Morwowa,8,44200,1b32c0b1181b9cc913f38373eee505edb0303871
227538,Polska,Rybnik,Rybnik,Rybnik,Chwałowicka,89,44200,b677a189594ee691a6c5ca59acec059b994bcb07
227581,Polska,Rybnik,Rybnik,Rybnik,Sudecka,30,44200,69e3cca8fec54bbc9cd0451ab401a1ce43a95878
227736,Polska,Rybnik,Rybnik,Rybnik,Buchalików,67,44200,9cf79e8533657ad82729e7802c3237b2520ff363
227929,Polska,Rybnik,Rybnik,Rybnik,Hoża,39,44200,54192665e396d2d590d3f5d33d7e99f8054dbf5e
227998,Polska,Rybnik,Rybnik,Rybnik,"Braci Nalazków",117,44251,42fd7ccf955de1ba8f22aa15423d4d23deacc261
228017,Polska,Rybnik,Rybnik,Rybnik,"Leopolda Staffa",44B,44274,6848d47b2a25cfb86f380485da7a3a163b6f0ce4
228032,Polska,Rybnik,Rybnik,Rybnik,Niewiadomska,34D,44273,9a7ede2e92eecc661d45d505fb4a997303e642a8
228114,Polska,Rybnik,Rybnik,Rybnik,"Ignacego Mościckiego",7,44200,0797f48329e3ac987f47fb38bd303c4dafc347ef
228119,Polska,Rybnik,Rybnik,Rybnik,Legionów,9,44292,8469a265d05eff5670aded9c2cfb5633e6fdcaa2
228228,Polska,Rybnik,Rybnik,Rybnik,Podleśna,42,44206,ed999d84bdee17a81e993e617da9c5440033f0d2
228237,Polska,Rybnik,Rybnik,Rybnik,Platanowa,9,44217,ac10ea32a1183c4e62b31d8e56659164f6c8ee21
228262,Polska,Rybnik,Rybnik,Rybnik,Tulipanów,23,44200,ba73ca11bb0fec4fc41ec56b9209c60c8de3bec8
228310,Polska,Rybnik,Rybnik,Rybnik,"Adolfa Dygasińskiego",12,44200,8217472aea463a95ee7797d5d418b0c3b659d7da
228399,Polska,Rybnik,Rybnik,Rybnik,Północna,31,44200,656f272cdc357612f790f29233b5d2d9ff6ebc6e
228406,Polska,Rybnik,Rybnik,Rybnik,Skowronków,3,44200,b319cfda7f610c77b569f52c250067139582e611
228557,Polska,Rybnik,Rybnik,Rybnik,Spółdzielcza,4,44274,16051a5b5a275827c89c6c9d874d272ed4de2ff6
228580,Polska,Rybnik,Rybnik,Rybnik,Młyńska,26,44200,90751dde18c37c1b8fb9c17df84cc8037c7e8d71
228923,Polska,Rybnik,Rybnik,Rybnik,Energetyków,113,44200,6827c5e8c4059a5353ad1cfddd30cb17294df6bf
228943,Polska,Rybnik,Rybnik,Rybnik,Popielowska,10,44274,a29b0f61d3fa5a87684552cebb6d27bb18a9be7f
229013,Polska,Rybnik,Rybnik,Rybnik,Platanowa,35,44200,f30986dc6e4fda831913da69c96424ff6e41497c
229093,Polska,Rybnik,Rybnik,Rybnik,Sławików,8A,44200,411c8facc6493f855c9213277577ccfeef0448c7
229309,Polska,Rybnik,Rybnik,Rybnik,Walecznych,31,44200,6ffb1c1ee97dda44a9fe36ad9ac7b24bcf32b048
229375,Polska,Rybnik,Rybnik,Rybnik,"Arki Bożka",67C,44213,96b6f3ec61f68f66c1a84756e1e0c5d5f093e8b5
229481,Polska,Rybnik,Rybnik,Rybnik,Piwonii,20,44200,5d2882c8dcb09b8e5f82868f62ec895c78a8193a
229538,Polska,Rybnik,Rybnik,Rybnik,Tęczowa,5,44200,483f8fe6e145bdff4fdd356af00889c8c228952e
229701,Polska,Rybnik,Rybnik,Rybnik,Grzybowa,7,44200,c9d991e37b19712c1d31805a8ea9377815003763
229749,Polska,Rybnik,Rybnik,Rybnik,Górnicza,10,44200,4a1d495ab8b3f9b7b187a3df122bd9aab575466d
229767,Polska,Rybnik,Rybnik,Rybnik,"Jana Wyglendy",14,44200,57769e1d180eb79ff66935edb21491a8d9435378
229811,Polska,Rybnik,Rybnik,Rybnik,Niedobczycka,22,44200,7769f563d7f49a58a778d4bda29ec0bf45d18b4a
229824,Polska,Rybnik,Rybnik,Rybnik,Żorska,113,44203,daa6f971a2f63c9169e197584bfb945e4849b612
229930,Polska,Rybnik,Rybnik,Rybnik,Raciborska,30,44200,42f125580c201a615f4594b528efbf1140ef797f
229939,Polska,Rybnik,Rybnik,Rybnik,"Józefa Poniatowskiego",19a,44200,cdfdee524a931d6a4325d89425be08ba76adfd42
229950,Polska,Rybnik,Rybnik,Rybnik,Milenijna,1,44207,1859c68bc1ce4f53f75b65da6e8bd32a19b89b06
229984,Polska,Rybnik,Rybnik,Rybnik,"Zawiszy Czarnego",39,44200,8758a650c67ebcffb3508eb57fe3a55643c985a6
230057,Polska,Rybnik,Rybnik,Rybnik,Wrębowa,10c,44200,a5915869291b06e5bdff3c33173dc4455bbcff93
230193,Polska,Rybnik,Rybnik,Rybnik,Żorska,179C,44200,b43368a4c5a0d9f40a31bcfbee5aee7fd0a8148f
230219,Polska,Rybnik,Rybnik,Rybnik,Hoża,7K,44200,7667e7fff429ba29c7a5231d8a8b73726f85676b
230276,Polska,Rybnik,Rybnik,Rybnik,"Jana Onufrego Zagłoby",27,44270,ccba97609c43ed6fa0367d5bc3ee9a9755c7ec49
230305,Polska,Rybnik,Rybnik,Rybnik,Włościańska,59,44200,db2a540de3cbfa5d01d059505c77b2fd1f0170e1
230308,Polska,Rybnik,Rybnik,Rybnik,Wolna,71,44200,2af9986100262ea190f3870bb05093a97e4b6df1
230331,Polska,Rybnik,Rybnik,Rybnik,Wolna,242,44251,7b81058dd90077d12ba19c356bc98bebecced46f
230434,Polska,Rybnik,Rybnik,Rybnik,Wronia,17,44203,e407687e8de92bf50ac2a7642e036d7b69c37d53
230485,Polska,Rybnik,Rybnik,Rybnik,"Tadeusza Kościuszki",41,44200,c359498cf1e926e6599e667c6ce9fd7275cadade
230487,Polska,Rybnik,Rybnik,Rybnik,"Wisławy Szymborskiej",33,44200,bcc2b558fe1355d5bb3160ddf0e30387e64b61bf
230718,Polska,Rybnik,Rybnik,Rybnik,Kosów,19,44217,169fa25c7ff57e6a068edb4b3a842aa713edcfa9
230837,Polska,Rybnik,Rybnik,Rybnik,Przejazdowa,30B,44251,b05c36f85719a276e4f477f53509ff33e49b3b12
231130,Polska,Rybnik,Rybnik,Rybnik,"Polskiego Czerwonego Krzyża",17,44200,b211290d560d88edd4ff53db020e444e355e9db9
231176,Polska,Rybnik,Rybnik,Rybnik,"Ludwika Zdrzałka",4B,44217,0cc7e77b3cd374c1d0021ff7a20c3b896d107584
231412,Polska,Rybnik,Rybnik,Rybnik,Hoża,14A,44200,fce16a0b9bc56e1f4930d853dc4a179fa7d48139
231589,Polska,Rybnik,Rybnik,Rybnik,Ziemska,24C,44251,7c8c3f976a6a467e0b3b472fa498e944e71864f7
232027,Polska,Rybnik,Rybnik,Rybnik,"mjr. Brunona Janasa",64,44200,f8eeb6c5847c667cceb38d10a5fd5181f7006c1b
232219,Polska,Rybnik,Rybnik,Rybnik,Orzechowa,6,44270,8e6c2625c356395c19bbc941ca7fa1d8f5bbaa39
232449,Polska,Rybnik,Rybnik,Rybnik,"Stanisława Konarskiego",88A,44200,97457f110960484e907343a0b61a23fd6dae244c
232519,Polska,Rybnik,Rybnik,Rybnik,"Powstańców Śląskich",54,44200,32546bc722d53a33260bdae936e6260339daae3f
232674,Polska,Rybnik,Rybnik,Rybnik,Włościańska,81C,44200,b1911cd1c2fed5320f8907ed05119e7a7e535634
232753,Polska,Rybnik,Rybnik,Rybnik,Włościańska,87,44251,ba720873603bb8d4f5ccc1a44c0999fb90d1d44f
232971,Polska,gliwicki,Gierałtowice,Paniówki,Swobody,7B,44177,5a6958e8b6de414f28432d571a2ca8ea973059f7
232983,Polska,gliwicki,Gierałtowice,Przyszowice,Ogrodowa,57A,44178,283c14527b457e855b50d7a9f8ff05256e0a6582
233073,Polska,żywiecki,Łękawica,"Kocierz Moszczanicki",Ogrodowa,2,34321,f024fdfad6f65a3f78a83e5d7053c90fafabc8ad
233126,Polska,częstochowski,Kruszyna,Łęg,,65,42282,cba014cf9c5a73635545d24e0fdb1e8e45f124f0
233175,Polska,częstochowski,Kruszyna,Jacków,Wspólna,11,42282,d0b426055a042553593ca45c150f313aeff49b0c
233196,Polska,częstochowski,Kruszyna,Jacków,Główna,35,42282,e01e4dd17ff523112f68a31f916d8264d0c8018c
233334,Polska,częstochowski,Janów,Siedlec,Szkolna,5,42253,f96f7161ad03a1f36144e32104b4231afcf28219
233972,Polska,gliwicki,Gierałtowice,Chudów,Brzezina,12,44177,727ea9601d412c5c8faa4bc420c21f4a0ec03c91
234151,Polska,żywiecki,Łękawica,Łękawica,Narcyzowa,7,34321,79612398c0ae458b23cd01dc6ac55ac1661e88dd
234291,Polska,częstochowski,Kruszyna,Wikłów,,46,42282,91d909d2d63214474a265b8217ae535caee000af
234391,Polska,częstochowski,Janów,Siedlec,Leśna,35,42253,e4cf54ec48b3ca155e36248567684792c36f4eb3
234418,Polska,częstochowski,Janów,Janów,Szkolna,9,42253,501994d53bbfc9e7751478ad1dc40186e6605cf6
